,Date,Open,High,Low,Close,Adj Close,Volume,Diff
331,2018-10-17,15.1,15.12,11.1,11.35,11.35,7278782,-3.75
332,2018-10-18,12.48,13.5,12.02,12.95,12.95,5830555,0.46999999999999886
333,2018-10-19,12.84,12.86,12.27,12.5,12.5,2287284,-0.33999999999999986
334,2018-10-22,12.42,13.05,12.17,12.85,12.85,1616905,0.4299999999999997
335,2018-10-23,13.0,13.25,12.63,12.64,12.64,1132574,-0.35999999999999943
336,2018-10-24,13.0,13.19,12.21,12.26,12.26,1244982,-0.7400000000000002
337,2018-10-25,11.88,11.93,11.58,11.72,11.72,2126303,-0.16000000000000014
338,2018-10-26,12.04,12.45,11.3,11.37,11.37,2084318,-0.6699999999999999
339,2018-10-29,11.5,11.7,11.06,11.31,11.31,1938463,-0.1899999999999995
340,2018-10-30,11.15,12.53,10.87,12.37,12.37,2235516,1.2199999999999989
341,2018-10-31,12.75,13.09,12.01,12.49,12.49,1972445,-0.2599999999999998
342,2018-11-01,12.91,13.0,12.6,12.96,12.96,1435796,0.05000000000000071
343,2018-11-02,13.09,13.725,12.8,13.08,13.08,1956832,-0.009999999999999787
344,2018-11-05,13.1,13.49,12.75,12.9,12.9,1149903,-0.1999999999999993
345,2018-11-06,12.9,13.31,12.67,13.0,13.0,990138,0.09999999999999964
346,2018-11-07,13.05,13.2,12.5,13.01,13.01,1081864,-0.040000000000000924
347,2018-11-08,14.03,14.99,14.01,14.45,14.45,2825174,0.41999999999999993
348,2018-11-09,13.8,13.97,13.195,13.49,13.49,2473192,-0.3100000000000005
349,2018-11-12,12.98,13.29,12.48,12.5,12.5,1810259,-0.4800000000000004
350,2018-11-13,11.8,12.05,11.51,11.75,11.75,2554694,-0.05000000000000071
351,2018-11-14,11.92,12.12,11.52,11.54,11.54,1953738,-0.3800000000000008
352,2018-11-15,11.5,11.78,11.32,11.69,11.69,1480490,0.1899999999999995
353,2018-11-16,11.95,13.49,11.52,12.89,12.89,3254336,0.9400000000000013
354,2018-11-19,12.98,12.99,11.6,11.76,11.76,2218951,-1.2200000000000006
355,2018-11-20,11.45,11.45,11.13,11.2,11.2,2305685,-0.25
356,2018-11-21,10.71,10.79,10.36,10.63,10.63,2707161,-0.08000000000000007
357,2018-11-22,10.9,11.39,10.86,11.12,11.12,1321656,0.21999999999999886
358,2018-11-23,11.11,11.36,10.98,11.29,11.29,573162,0.17999999999999972
359,2018-11-26,11.34,12.2,11.34,11.94,11.94,1456208,0.5999999999999996
360,2018-11-27,12.32,13.11,12.19,12.97,12.97,3015299,0.6500000000000004
361,2018-11-28,13.6,14.29,12.6,12.76,12.76,5527570,-0.8399999999999999
362,2018-11-29,13.4,13.96,12.99,13.87,13.87,3080853,0.46999999999999886
363,2018-11-30,13.86,14.65,13.61,14.42,14.42,3261982,0.5600000000000005
364,2018-12-03,14.85,14.97,14.06,14.06,14.06,2197942,-0.7899999999999991
365,2018-12-04,14.2,14.4,13.6,13.69,13.69,1894314,-0.5099999999999998
366,2018-12-05,12.9,13.8,12.79,13.69,13.69,1787706,0.7899999999999991
367,2018-12-06,13.68,13.68,12.89,12.96,12.96,1622412,-0.7199999999999989
368,2018-12-07,12.85,13.21,12.63,12.69,12.69,1666189,-0.16000000000000014
369,2018-12-10,12.48,12.48,11.87,11.97,11.97,1671937,-0.5099999999999998
370,2018-12-11,12.45,12.5,11.9,11.97,11.97,1427965,-0.47999999999999865
371,2018-12-12,12.03,12.7,11.97,12.55,12.55,1066943,0.5200000000000014
372,2018-12-13,12.7,13.265,12.61,13.05,13.05,1020297,0.3500000000000014
373,2018-12-14,13.05,13.13,12.12,12.3,12.3,1491769,-0.75
374,2018-12-17,12.01,12.87,11.86,12.84,12.84,1429343,0.8300000000000001
375,2018-12-18,12.24,12.48,12.1,12.12,12.12,1948733,-0.120000000000001
376,2018-12-19,12.25,12.4,11.81,11.98,11.98,1427227,-0.2699999999999996
377,2018-12-20,11.69,12.24,11.6,11.87,11.87,1467048,0.17999999999999972
378,2018-12-21,11.81,12.1,11.6,11.76,11.76,2041071,-0.05000000000000071
379,2018-12-24,11.67,11.98,11.36,11.71,11.71,1057865,0.040000000000000924
380,2018-12-27,12.27,12.58,12.25,12.42,12.42,1578944,0.15000000000000036
381,2018-12-28,12.5,12.5,11.99,12.14,12.14,900712,-0.35999999999999943
382,2018-12-31,12.25,12.65,12.22,12.4,12.4,1206193,0.15000000000000036
383,2019-01-02,12.4,12.67,11.78,12.0,12.0,2001990,-0.40000000000000036
384,2019-01-03,12.0,12.13,11.71,11.98,11.98,1092947,-0.019999999999999574
385,2019-01-04,11.8,12.25,11.74,12.08,12.08,966956,0.27999999999999936
386,2019-01-07,12.45,12.97,12.35,12.94,12.94,1918683,0.4900000000000002
387,2019-01-08,12.93,13.24,12.57,13.18,13.18,1776725,0.25
388,2019-01-09,13.26,13.74,13.26,13.6,13.6,1389882,0.33999999999999986
389,2019-01-10,13.79,13.97,13.45,13.7,13.7,1318436,-0.08999999999999986
390,2019-01-11,13.75,13.89,13.28,13.53,13.53,936357,-0.22000000000000064
391,2019-01-14,13.36,13.63,12.86,13.05,13.05,929159,-0.3099999999999987
392,2019-01-15,13.15,13.6,13.05,13.57,13.57,1349917,0.41999999999999993
393,2019-01-16,13.6,14.045,13.56,13.92,13.92,1523921,0.3200000000000003
394,2019-01-17,14.06,14.45,14.06,14.25,14.25,1739490,0.1899999999999995
395,2019-01-18,15.45,16.415001,15.1,16.1,16.1,7247455,0.6500000000000021
396,2019-01-21,16.48,16.969998999999998,15.19,15.25,15.25,4785592,-1.2300000000000004
397,2019-01-22,15.26,15.76,14.92,15.25,15.25,1919161,-0.009999999999999787
398,2019-01-23,15.0,15.73,15.0,15.24,15.24,1925171,0.2400000000000002
399,2019-01-24,15.57,15.94,15.17,15.6,15.6,1999775,0.02999999999999936
400,2019-01-25,15.7,16.35,15.5,16.24,16.24,2241637,0.5399999999999991
401,2019-01-29,16.200001,16.48,15.64,15.71,15.71,1605778,-0.49000099999999946
402,2019-01-30,16.0,16.27,15.65,15.72,15.72,1184069,-0.27999999999999936
403,2019-01-31,16.0,16.18,15.88,15.91,15.91,1490627,-0.08999999999999986
404,2019-02-01,16.110001,16.530001000000002,15.96,16.209999,16.209999,1938245,0.09999799999999937
405,2019-02-04,16.26,16.67,16.17,16.35,16.35,1227648,0.08999999999999986
406,2019-02-05,16.58,17.059998999999998,16.57,16.860001,16.860001,2361773,0.28000100000000216
407,2019-02-06,17.16,17.74,17.15,17.67,17.67,2162368,0.5100000000000016
408,2019-02-07,17.83,18.0,17.309998999999998,17.58,17.58,2325561,-0.25
409,2019-02-08,17.280001000000002,17.280001000000002,16.709999,17.1,17.1,1643019,-0.18000100000000074
410,2019-02-11,17.25,17.549999,16.93,17.139999,17.139999,938792,-0.11000100000000046
411,2019-02-12,17.26,17.85,17.139999,17.799999,17.799999,1455030,0.5399989999999981
412,2019-02-13,18.0,18.09,17.51,17.59,17.59,1528911,-0.41000000000000014
413,2019-02-14,17.549999,18.49,17.530001000000002,18.360001,18.360001,2106189,0.8100020000000008
414,2019-02-15,18.370001000000002,18.790001,18.299999,18.57,18.57,1764888,0.19999899999999826
415,2019-02-18,19.01,19.209999,18.66,18.870001000000002,18.870001000000002,1507171,-0.13999899999999954
416,2019-02-19,18.99,19.200001,18.77,18.92,18.92,1864921,-0.06999999999999673
417,2019-02-20,18.950001,19.190001000000002,16.9,17.440001000000002,17.440001000000002,3912120,-1.509999999999998
418,2019-02-21,17.450001,17.76,16.65,17.01,17.01,3659605,-0.44000099999999875
419,2019-02-22,16.790001,17.48,16.610001,17.200001,17.200001,1610139,0.41000000000000014
420,2019-02-25,20.0,20.690001000000002,18.950001,20.5,20.5,6438221,0.5
421,2019-02-26,18.9,20.0,17.799999,18.15,18.15,6442900,-0.75
422,2019-02-27,18.6,18.9,17.379998999999998,17.639999,17.639999,4282570,-0.9600010000000019
423,2019-02-28,17.700001,18.559998999999998,17.65,18.440001000000002,18.440001000000002,4147040,0.740000000000002
424,2019-03-01,18.5,19.98,18.42,19.57,19.57,4942296,1.0700000000000003
425,2019-03-04,20.120001000000002,21.09,19.84,19.99,19.99,4195254,-0.13000100000000359
426,2019-03-05,19.9,20.629998999999998,19.629998999999998,19.9,19.9,2399799,0.0
427,2019-03-06,20.1,20.129998999999998,19.450001,19.540001,19.540001,2291556,-0.5599990000000012
428,2019-03-07,19.379998999999998,19.84,18.959999,19.059998999999998,19.059998999999998,2616499,-0.3200000000000003
429,2019-03-08,19.0,19.82,18.620001000000002,19.629998999999998,19.629998999999998,3000793,0.629998999999998
430,2019-03-11,19.65,20.450001,19.6,20.209999,20.209999,2270563,0.5599990000000012
431,2019-03-12,20.540001,20.965,20.35,20.75,20.75,2440256,0.20999899999999982
432,2019-03-13,20.700001,20.809998999999998,20.01,20.16,20.16,1583258,-0.5400010000000002
433,2019-03-14,20.610001,20.84,20.1,20.799999,20.799999,1480493,0.18999799999999922
434,2019-03-15,20.9,21.1,20.34,20.549999,20.549999,2174157,-0.3500009999999989
435,2019-03-18,20.76,21.08,20.280001000000002,20.6,20.6,1705669,-0.16000000000000014
436,2019-03-19,20.77,20.799999,20.190001000000002,20.629998999999998,20.629998999999998,1404118,-0.1400010000000016
437,2019-03-20,20.450001,20.959999,20.25,20.76,20.76,1301108,0.30999900000000125
438,2019-03-21,20.610001,21.0,20.379998999999998,20.5,20.5,1144664,-0.11000100000000046
439,2019-03-22,20.719998999999998,21.0,20.58,20.65,20.65,896123,-0.06999899999999926
440,2019-03-25,20.15,20.200001,19.450001,19.549999,19.549999,2265707,-0.6000009999999989
441,2019-03-26,19.459999,19.75,19.280001000000002,19.6,19.6,1090318,0.1400010000000016
442,2019-03-27,19.620001000000002,20.08,19.610001,19.969998999999998,19.969998999999998,1169746,0.3499979999999958
443,2019-03-28,19.950001,20.639999,19.709999,20.42,20.42,1185503,0.4699990000000014
444,2019-03-29,20.5,21.040001,20.5,20.950001,20.950001,1860996,0.4500010000000003
445,2019-04-01,21.209999,22.59,21.209999,22.389999,22.389999,2837087,1.1799999999999997
446,2019-04-02,23.0,23.67,22.9,23.4,23.4,2830712,0.3999999999999986
447,2019-04-03,23.700001,24.129998999999998,23.049999,23.309998999999998,23.309998999999998,1792238,-0.3900020000000026
448,2019-04-04,23.299999,23.65,23.16,23.5,23.5,1147712,0.20000100000000032
449,2019-04-05,23.700001,24.719998999999998,23.65,24.4,24.4,2529197,0.6999989999999983
450,2019-04-08,24.799999,25.17,24.02,24.23,24.23,2260421,-0.5699989999999993
451,2019-04-09,24.41,24.889999,24.110001,24.66,24.66,1854812,0.25
452,2019-04-10,24.799999,25.35,24.709999,25.030001000000002,25.030001000000002,2431979,0.23000200000000248
453,2019-04-11,25.209999,25.59,24.98,25.549999,25.549999,1638703,0.33999999999999986
454,2019-04-12,25.75,25.85,25.209999,25.299999,25.299999,1824016,-0.4500010000000003
455,2019-04-15,25.459999,25.58,24.23,24.99,24.99,1859038,-0.4699990000000014
456,2019-04-16,24.780001000000002,25.15,24.34,24.799999,24.799999,2123924,0.019997999999997518
457,2019-04-17,24.85,24.98,23.34,23.34,23.34,2557156,-1.5100000000000016
458,2019-04-18,22.99,23.1,22.4,22.809998999999998,22.809998999999998,2264890,-0.18000100000000074
459,2019-04-23,22.860001,23.455,22.700001,22.93,22.93,1549149,0.06999899999999926
460,2019-04-24,23.379998999999998,23.84,22.940001000000002,23.75,23.75,2034162,0.370001000000002
461,2019-04-26,24.0,24.5,23.51,23.82,23.82,1293405,-0.17999999999999972
462,2019-04-29,23.860001,25.040001,23.85,24.92,24.92,1573306,1.0599990000000012
463,2019-04-30,25.5,25.700001,25.299999,25.59,25.59,1475299,0.08999999999999986
464,2019-05-01,25.9,27.48,25.799999,27.299999,27.299999,2625303,1.399999000000001
465,2019-05-02,27.4,28.200001,26.379998999999998,26.860001,26.860001,2202487,-0.5399989999999981
466,2019-05-03,27.75,28.25,27.129998999999998,27.65,27.65,2208004,-0.10000000000000142
467,2019-05-06,27.299999,27.629998999999998,26.15,27.5,27.5,1859484,0.20000100000000032
468,2019-05-07,28.0,28.700001,27.9,28.459999,28.459999,1728688,0.4599989999999998
469,2019-05-08,27.799999,27.879998999999998,26.51,26.559998999999998,26.559998999999998,2700758,-1.240000000000002
470,2019-05-09,26.950001,27.5,26.120001000000002,26.43,26.43,1811214,-0.5200010000000006
471,2019-05-10,26.5,26.75,25.700001,26.209999,26.209999,1417204,-0.2900010000000002
472,2019-05-13,26.0,26.450001,25.58,26.17,26.17,911571,0.1700000000000017
473,2019-05-14,25.15,26.09,24.690001000000002,26.0,26.0,1600326,0.8500000000000014
474,2019-05-15,26.35,26.82,26.040001,26.139999,26.139999,1010297,-0.21000100000000188
475,2019-05-16,26.08,26.459999,24.959999,25.459999,25.459999,1978730,-0.6200009999999985
476,2019-05-17,25.85,26.73,25.5,25.6,25.6,1705516,-0.25
477,2019-05-20,26.4,26.5,25.42,25.969998999999998,25.969998999999998,902985,-0.43000100000000074
478,2019-05-21,25.690001000000002,25.795,24.6,24.700001,24.700001,2760044,-0.990000000000002
479,2019-05-22,24.719998999999998,24.98,24.08,24.379998999999998,24.379998999999998,1590777,-0.33999999999999986
480,2019-05-23,24.23,25.219998999999998,24.23,25.08,25.08,1061611,0.8499999999999979
481,2019-05-24,24.66,24.73,23.860001,23.98,23.98,1137149,-0.6799999999999997
482,2019-05-27,23.99,24.389999,23.75,23.93,23.93,785630,-0.05999999999999872
483,2019-05-28,24.059998999999998,24.93,24.059998999999998,24.93,24.93,2216054,0.870001000000002
484,2019-05-29,24.530001000000002,25.18,24.52,25.049999,25.049999,830626,0.5199979999999975
485,2019-05-30,24.610001,24.940001000000002,24.0,24.040001,24.040001,1132915,-0.5700000000000003
486,2019-05-31,23.969998999999998,24.49,23.33,24.15,24.15,1082797,0.18000100000000074
487,2019-06-03,23.68,23.91,22.889999,23.18,23.18,1769764,-0.5
488,2019-06-04,22.75,23.049999,22.27,22.32,22.32,1999245,-0.4299999999999997
489,2019-06-05,23.030001000000002,24.57,22.950001,23.9,23.9,2439496,0.8699989999999964
490,2019-06-06,25.01,25.200001,22.959999,23.450001,23.450001,3680154,-1.5599990000000012
491,2019-06-07,23.5,24.370001000000002,22.950001,24.17,24.17,2484087,0.6700000000000017
492,2019-06-11,24.17,24.17,24.17,24.17,24.17,0,0.0
493,2019-06-12,24.6,26.49,24.4,25.639999,25.639999,6512239,1.0399989999999981
494,2019-06-13,23.98,24.799999,21.93,22.549999,22.549999,7689433,-1.4300010000000007
495,2019-06-14,22.790001,23.1,20.959999,21.59,21.59,5402663,-1.2000010000000003
496,2019-06-17,21.01,21.290001,19.98,20.27,20.27,4561013,-0.740000000000002
497,2019-06-18,20.200001,21.84,20.02,21.27,21.27,4091580,1.0699989999999993
498,2019-06-19,22.360001,22.65,21.709999,22.059998999999998,22.059998999999998,3045800,-0.30000200000000277
499,2019-06-20,22.35,23.49,22.299999,23.49,23.49,2321569,1.139999999999997
500,2019-06-21,23.74,24.15,23.1,23.85,23.85,5626139,0.11000000000000298
501,2019-06-24,23.5,24.799999,23.4,24.780001000000002,24.780001000000002,2909670,1.2800010000000022
502,2019-06-25,24.52,25.719998999999998,24.389999,25.719998999999998,25.719998999999998,3356474,1.1999989999999983
503,2019-06-26,25.870001000000002,27.389999,25.73,27.139999,27.139999,4306862,1.2699979999999975
504,2019-06-27,27.0,27.9,26.68,27.83,27.83,3377993,0.8299999999999983
505,2019-06-28,27.99,28.76,23.950001,25.07,25.07,6140059,-2.919999999999998
506,2019-07-01,22.52,24.68,22.5,24.4,24.4,7896847,1.879999999999999
507,2019-07-02,24.6,26.440001000000002,24.594998999999998,26.09,26.09,3406263,1.4899999999999984
508,2019-07-03,26.35,26.9,25.879998999999998,26.389999,26.389999,2151694,0.03999899999999812
509,2019-07-04,26.450001,27.469998999999998,26.23,27.0,27.0,2211668,0.5499989999999997
510,2019-07-05,27.0,27.24,26.1,26.84,26.84,2143651,-0.16000000000000014
511,2019-07-08,26.6,27.389999,26.25,27.0,27.0,1333615,0.3999999999999986
512,2019-07-09,26.450001,26.76,25.6,25.690001000000002,25.690001000000002,2111789,-0.759999999999998
513,2019-07-10,25.77,26.379998999999998,25.379998999999998,25.59,25.59,2132393,-0.17999999999999972
514,2019-07-11,25.59,25.940001000000002,25.07,25.49,25.49,1225560,-0.10000000000000142
515,2019-07-12,25.530001000000002,25.610001,24.285,24.48,24.48,2008837,-1.0500010000000017
516,2019-07-15,24.379998999999998,24.5,23.620001000000002,23.790001,23.790001,2055239,-0.5899979999999978
517,2019-07-16,24.0,24.389999,23.51,23.59,23.59,1085764,-0.41000000000000014
518,2019-07-17,23.549999,24.27,23.299999,23.809998999999998,23.809998999999998,1079984,0.259999999999998
519,2019-07-18,23.82,24.120001000000002,23.48,23.52,23.52,1075810,-0.3000000000000007
520,2019-07-19,23.41,24.299999,23.4,24.02,24.02,1409695,0.6099999999999994
521,2019-07-22,24.1,24.6,23.620001000000002,23.67,23.67,1103580,-0.4299999999999997
522,2019-07-23,23.67,24.719998999999998,23.65,24.68,24.68,1217010,1.009999999999998
523,2019-07-24,24.940001000000002,25.700001,24.83,25.309998999999998,25.309998999999998,1786906,0.3699979999999954
524,2019-07-25,25.549999,25.98,25.059998999999998,25.93,25.93,1355607,0.38000100000000003
525,2019-07-26,25.700001,26.299999,25.209999,26.139999,26.139999,2203146,0.4399979999999992
526,2019-07-29,26.469998999999998,27.219998999999998,26.42,27.18,27.18,2035111,0.7100010000000019
527,2019-07-30,27.299999,27.5,26.459999,26.610001,26.610001,1787172,-0.6899979999999992
528,2019-07-31,26.49,27.08,26.450001,26.74,26.74,1341743,0.25
529,2019-08-01,26.549999,27.145,25.860001,26.540001,26.540001,920158,-0.009997999999999507
530,2019-08-02,26.43,26.74,25.49,25.49,25.49,1227729,-0.9400000000000013
531,2019-08-05,25.65,25.870001000000002,24.030001000000002,24.059998999999998,24.059998999999998,1171681,-1.5900010000000009
532,2019-08-06,21.5,22.92,21.200001,22.34,22.34,5099117,0.8399999999999999
533,2019-08-07,23.0,23.450001,22.4,22.48,22.48,3030118,-0.5199999999999996
534,2019-08-08,22.5,23.08,22.15,22.780001000000002,22.780001000000002,1847200,0.28000100000000216
535,2019-08-09,24.4,24.9,23.35,24.17,24.17,3440710,-0.22999999999999687
536,2019-08-12,23.68,24.08,23.43,23.719998999999998,23.719998999999998,2296941,0.03999899999999812
537,2019-08-13,23.389999,23.709999,23.34,23.549999,23.549999,1918278,0.16000000000000014
538,2019-08-14,23.99,24.690001000000002,23.860001,24.65,24.65,1821664,0.6600000000000001
539,2019-08-15,23.129998999999998,23.700001,22.780001000000002,22.860001,22.860001,2937430,-0.2699979999999975
540,2019-08-16,23.02,23.940001000000002,23.02,23.26,23.26,2586090,0.240000000000002
541,2019-08-19,23.76,24.285,23.709999,24.27,24.27,1685870,0.509999999999998
542,2019-08-20,24.709999,25.18,24.43,25.02,25.02,3601225,0.31000099999999975
543,2019-08-21,24.51,24.790001,23.92,24.059998999999998,24.059998999999998,2005588,-0.45000100000000387
544,2019-08-22,24.57,24.92,24.209999,24.690001000000002,24.690001000000002,2527858,0.12000100000000202
545,2019-08-23,24.799999,24.93,24.24,24.540001,24.540001,1030354,-0.2599979999999995
546,2019-08-26,23.299999,24.23,23.26,24.0,24.0,1460015,0.7000010000000003
547,2019-08-27,24.65,26.0,24.52,25.870001000000002,25.870001000000002,2821343,1.2200010000000034
548,2019-08-28,26.299999,28.280001000000002,25.9,28.280001000000002,28.280001000000002,6334167,1.9800020000000025
549,2019-08-29,28.610001,29.68,27.52,29.620001000000002,29.620001000000002,3926796,1.0100000000000016
550,2019-08-30,29.870001000000002,31.07,29.719998999999998,30.98,30.98,4018453,1.1099989999999984
551,2019-09-02,30.9,31.459999,30.530001000000002,31.379998999999998,31.379998999999998,1945385,0.4799989999999994
552,2019-09-03,31.0,32.130001,30.870001000000002,31.93,31.93,1415938,0.9299999999999997
553,2019-09-04,31.379998999999998,32.049999,30.860001,31.809998999999998,31.809998999999998,2528825,0.4299999999999997
554,2019-09-05,32.029999,33.07,32.029999,32.560001,32.560001,2824512,0.5300020000000032
555,2019-09-06,33.279999,33.91,33.110001000000004,33.880001,33.880001,2353447,0.6000020000000035
556,2019-09-09,34.130001,34.279999,33.029999,33.869999,33.869999,2321859,-0.26000200000000007
557,2019-09-10,33.25,33.34,32.200001,32.470001,32.470001,2357880,-0.7799989999999966
558,2019-09-11,31.98,32.23,31.08,32.099998,32.099998,3123221,0.11999799999999894
559,2019-09-12,32.580002,33.189999,31.620001000000002,31.799999,31.799999,3817036,-0.7800030000000007
560,2019-09-13,32.290001000000004,32.599998,31.77,31.940001000000002,31.940001000000002,1293155,-0.3500000000000014
561,2019-09-16,31.6,32.66,31.6,32.0,32.0,2610105,0.3999999999999986
562,2019-09-17,31.98,32.220001,31.26,31.58,31.58,2879602,-0.40000000000000213
563,2019-09-18,31.879998999999998,32.779999,31.75,32.279999,32.279999,1701258,0.3999999999999986
564,2019-09-19,32.400002,32.990002000000004,32.310001,32.790001000000004,32.790001000000004,1650343,0.3899990000000031
565,2019-09-20,33.02,33.634997999999996,32.900002,33.049999,33.049999,4316860,0.029998999999996556
566,2019-09-23,33.490002000000004,33.490002000000004,31.719998999999998,32.23,32.23,2087711,-1.2600020000000072
567,2019-09-24,32.23,32.509997999999996,31.549999,31.77,31.77,2139596,-0.4599999999999973
568,2019-09-25,33.349998,36.650002,32.810001,36.0,36.0,4196163,2.6500020000000006
569,2019-09-26,36.34,37.119999,35.259997999999996,35.52,35.52,2307699,-0.8200000000000003
570,2019-09-27,35.799999,36.619999,35.689999,36.57,36.57,2292606,0.7700010000000006
571,2019-09-30,36.57,36.900002,35.669998,35.869999,35.869999,1554464,-0.7000010000000003
572,2019-10-01,35.860001000000004,35.869999,34.75,35.290001000000004,35.290001000000004,2017023,-0.5700000000000003
573,2019-10-02,34.549999,35.98,34.549999,35.360001000000004,35.360001000000004,1695428,0.8100020000000043
574,2019-10-03,34.360001000000004,34.48,33.369999,34.290001000000004,34.290001000000004,2681591,-0.07000000000000028
575,2019-10-04,34.599998,34.799999,34.064999,34.150002,34.150002,1740641,-0.44999599999999873
576,2019-10-07,34.5,35.279999,34.380001,34.919998,34.919998,1223637,0.41999799999999965
577,2019-10-08,34.68,34.82,33.43,34.650002,34.650002,1881339,-0.02999799999999908
578,2019-10-09,33.700001,35.02,33.380001,34.880001,34.880001,3629467,1.1799999999999997
579,2019-10-10,34.919998,35.540001000000004,34.880001,35.07,35.07,1902151,0.15000200000000063
580,2019-10-11,35.25,35.709998999999996,34.965,35.119999,35.119999,1519760,-0.13000100000000003
581,2019-10-14,35.990002000000004,36.34,35.830002,36.099998,36.099998,1948388,0.10999599999999532
582,2019-10-15,37.0,37.41,36.395,36.560001,36.560001,1650819,-0.43999900000000025
583,2019-10-16,36.09,36.099998,33.5,33.919998,33.919998,4824840,-2.1700020000000038
584,2019-10-17,33.889998999999996,33.98,31.639999,31.98,31.98,7005111,-1.9099989999999956
585,2019-10-18,31.33,31.620001000000002,29.209999,29.65,29.65,6075511,-1.6799999999999997
586,2019-10-21,27.99,29.299999,27.25,28.66,28.66,4912534,0.6700000000000017
587,2019-10-22,28.700001,29.530001000000002,28.639999,29.209999,29.209999,3208464,0.5099979999999995
588,2019-10-23,29.440001000000002,30.23,29.129998999999998,29.780001000000002,29.780001000000002,2577088,0.33999999999999986
589,2019-10-24,30.5,30.73,28.68,29.01,29.01,3447345,-1.4899999999999984
590,2019-10-25,29.5,30.17,29.299999,29.299999,29.299999,2048241,-0.20000100000000032
591,2019-10-28,29.6,29.77,28.530001000000002,28.65,28.65,1809590,-0.9500000000000028
592,2019-10-29,28.73,29.25,28.299999,29.1,29.1,1291367,0.370000000000001
593,2019-10-30,29.219998999999998,29.41,28.08,28.24,28.24,1357769,-0.9799989999999994
594,2019-10-31,28.5,29.049999,28.280001000000002,28.860001,28.860001,1203975,0.36000100000000046
595,2019-11-01,28.52,28.530001000000002,27.15,27.450001,27.450001,2090158,-1.0699989999999993
596,2019-11-04,27.799999,27.950001,27.01,27.379998999999998,27.379998999999998,1752390,-0.4200000000000017
597,2019-11-05,27.26,27.76,26.74,27.129998999999998,27.129998999999998,1419134,-0.13000100000000359
598,2019-11-06,27.1,27.129998999999998,25.83,25.940001000000002,25.940001000000002,2000295,-1.1599989999999991
599,2019-11-07,26.25,26.73,25.73,26.24,26.24,2275321,-0.010000000000001563
600,2019-11-08,26.73,27.389999,26.35,26.969998999999998,26.969998999999998,2046426,0.2399989999999974
601,2019-11-11,28.059998999999998,28.57,27.84,28.200001,28.200001,3160537,0.14000200000000262
602,2019-11-12,29.030001000000002,29.790001,28.76,29.190001000000002,29.190001000000002,2742480,0.16000000000000014
603,2019-11-13,31.1,31.98,27.809998999999998,29.370001000000002,29.370001000000002,4944505,-1.7299989999999994
604,2019-11-14,30.15,31.98,30.139999,31.57,31.57,5269722,1.4200000000000017
605,2019-11-15,31.790001,33.279999,31.5,32.91,32.91,2536882,1.1199989999999964
606,2019-11-18,33.099998,33.43,31.700001,32.25,32.25,2253749,-0.8499979999999994
607,2019-11-19,32.299999,32.400002,30.879998999999998,31.34,31.34,2338193,-0.9599989999999998
608,2019-11-20,31.27,31.780001000000002,30.76,31.5,31.5,1284070,0.23000000000000043
609,2019-11-21,31.32,31.450001,30.219998999999998,30.4,30.4,1329740,-0.9200000000000017
610,2019-11-22,30.85,31.280001000000002,30.379998999999998,30.49,30.49,882857,-0.360000000000003
611,2019-11-25,32.259997999999996,34.049999,31.85,32.639998999999996,32.639998999999996,2450396,0.38000100000000003
612,2019-11-26,33.400002,33.470001,32.049999,32.189999,32.189999,1586379,-1.2100030000000004
613,2019-11-27,32.200001,32.299999,31.219998999999998,32.080002,32.080002,1190157,-0.11999899999999997
614,2019-11-28,32.240002000000004,32.700001,32.139998999999996,32.490002000000004,32.490002000000004,1324010,0.25
615,2019-11-29,32.32,33.130001,31.57,31.6,31.6,1946923,-0.7199999999999989
616,2019-12-02,31.639999,31.709999,30.559998999999998,31.17,31.17,1588686,-0.46999899999999784
617,2019-12-03,30.6,30.700001,30.110001,30.469998999999998,30.469998999999998,1359747,-0.13000100000000359
618,2019-12-04,29.799999,30.02,28.780001000000002,29.08,29.08,1982953,-0.7199990000000014
619,2019-12-05,29.700001,31.860001,29.58,29.75,29.75,2207618,0.04999899999999968
620,2019-12-06,29.9,29.969998999999998,28.93,29.9,29.9,1358291,0.0
621,2019-12-09,30.0,30.299999,29.35,29.879998999999998,29.879998999999998,1302705,-0.12000100000000202
622,2019-12-10,29.59,30.08,29.0,29.879998999999998,29.879998999999998,935142,0.2899989999999981
623,2019-12-11,30.030001000000002,30.09,29.209999,29.469998999999998,29.469998999999998,869893,-0.5600020000000043
624,2019-12-12,29.459999,29.49,28.709999,28.870001000000002,28.870001000000002,855076,-0.5899979999999978
625,2019-12-13,28.879998999999998,29.15,28.35,28.700001,28.700001,875476,-0.17999799999999766
626,2019-12-16,28.57,29.5,28.389999,29.26,29.26,978332,0.6900000000000013
627,2019-12-17,29.5,30.059998999999998,28.700001,28.790001,28.790001,905542,-0.7099989999999998
628,2019-12-18,28.75,29.540001,28.58,29.1,29.1,1019506,0.3500000000000014
629,2019-12-19,29.42,29.799999,28.690001000000002,28.780001000000002,28.780001000000002,1417375,-0.6399989999999995
630,2019-12-20,29.0,29.42,28.620001000000002,29.27,29.27,1420410,0.2699999999999996
631,2019-12-23,29.299999,29.74,28.74,29.48,29.48,1092843,0.18000100000000074
632,2019-12-24,29.5,29.76,29.049999,29.200001,29.200001,568100,-0.2999989999999997
